index,promptName,samples
24,0,0.9765625,1.953125,7.8125,14.16015625,14.6484375,19.04296875,29.296875,37.109375,37.109375,38.0859375,40.52734375,42.48046875,-6.8359375,0,7.32421875,2.44140625,11.71875,12.20703125,0,-0.48828125,2.44140625,0.48828125,-1.46484375,-4.8828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,42.48046875,27.34375,35.15625,51.7578125,49.8046875,45.8984375,33.203125,36.1328125,42.48046875,47.8515625,43.45703125,43.45703125,-8.7890625,16.11328125,1.46484375,-31.25,-22.4609375,-17.578125,-27.34375,-32.71484375,-28.80859375,-36.1328125,-30.76171875,-33.69140625,-89.84375,-90.8203125,-82.03125,-69.3359375,-78.61328125,-82.03125,-82.51953125,-75.68359375,-74.21875,-74.70703125,-64.94140625,-66.40625,-41.9921875,-51.7578125,-41.50390625,-24.4140625,-24.4140625,-15.13671875,-20.5078125,-20.5078125,-15.13671875,-21.97265625,-18.06640625,-22.94921875
26,0,47.8515625,43.45703125,41.015625,47.36328125,48.33984375,46.875,51.26953125,41.015625,42.96875,49.31640625,34.1796875,36.1328125,-48.33984375,-36.1328125,-49.31640625,-59.5703125,-49.31640625,-49.31640625,-42.96875,-38.57421875,-52.24609375,-57.12890625,-54.6875,-68.359375,-72.75390625,-70.80078125,-59.08203125,-60.546875,-65.91796875,-61.03515625,-63.96484375,-62.01171875,-59.08203125,-65.4296875,-60.05859375,-53.7109375,-24.4140625,-17.578125,-14.16015625,-1.953125,-6.34765625,-11.23046875,-17.08984375,-1.46484375,1.953125,-11.71875,-8.7890625,-12.20703125
27,0,42.48046875,43.9453125,38.57421875,30.2734375,33.203125,33.203125,28.80859375,31.73828125,40.0390625,41.015625,31.73828125,24.4140625,-56.640625,-52.734375,-76.171875,-67.3828125,-57.6171875,-67.87109375,-65.4296875,-57.12890625,-63.96484375,-64.94140625,-68.84765625,-65.91796875,-58.59375,-62.5,-63.96484375,-57.6171875,-49.8046875,-54.19921875,-50.29296875,-52.24609375,-54.19921875,-51.7578125,-49.8046875,-50.78125,-13.671875,-8.30078125,-1.953125,-21.484375,-29.78515625,-6.8359375,-1.953125,-9.765625,-17.578125,-6.34765625,2.44140625,-7.8125
28,0,26.3671875,31.73828125,35.64453125,36.62109375,28.3203125,22.94921875,24.4140625,28.80859375,25.87890625,25.87890625,26.3671875,25.390625,-60.546875,-73.73046875,-64.453125,-57.6171875,-66.89453125,-64.94140625,-68.359375,-71.77734375,-69.82421875,-65.4296875,-69.3359375,-51.26953125,-49.8046875,-41.015625,-42.48046875,-41.015625,-38.57421875,-49.8046875,-51.7578125,-45.8984375,-44.43359375,-41.9921875,-42.48046875,-41.015625,-11.71875,-12.6953125,-9.765625,-8.30078125,-11.71875,-13.18359375,-11.23046875,-14.6484375,-11.23046875,9.27734375,8.7890625,-5.859375
29,0,20.99609375,28.3203125,38.57421875,13.671875,-1.953125,16.11328125,12.6953125,4.8828125,10.7421875,-5.859375,5.37109375,14.16015625,-43.9453125,-67.3828125,-59.08203125,-56.640625,-61.03515625,-66.40625,-64.94140625,-57.12890625,-57.6171875,-52.734375,-45.8984375,-61.03515625,-31.73828125,-35.64453125,-50.29296875,-52.24609375,-41.9921875,-37.59765625,-41.50390625,-40.52734375,-38.0859375,-48.33984375,-48.828125,-45.8984375,-11.71875,11.71875,12.6953125,-28.3203125,-41.9921875,-24.90234375,-22.94921875,-21.484375,-20.99609375,-39.0625,-27.83203125,-25.87890625
30,0,8.7890625,12.20703125,9.765625,21.484375,15.13671875,-0.9765625,16.6015625,25.390625,21.97265625,36.62109375,33.203125,38.0859375,-65.91796875,-49.8046875,-55.6640625,-77.1484375,-68.359375,-58.59375,-63.4765625,-63.96484375,-58.59375,-60.05859375,-57.12890625,-60.05859375,-47.36328125,-48.33984375,-48.33984375,-43.45703125,-46.38671875,-43.9453125,-32.71484375,-31.73828125,-39.55078125,-41.50390625,-40.0390625,-38.0859375,-26.3671875,-17.08984375,-24.4140625,-20.99609375,-11.23046875,-13.18359375,-6.34765625,-1.953125,1.953125,3.90625,-3.41796875,2.44140625
31,0,45.8984375,44.43359375,44.43359375,41.015625,26.3671875,26.85546875,32.2265625,22.94921875,27.83203125,28.3203125,17.08984375,20.5078125,-67.87109375,-68.359375,-63.4765625,-59.5703125,-37.59765625,-43.45703125,-67.3828125,-53.7109375,-52.24609375,-68.359375,-59.08203125,-59.08203125,-33.69140625,-39.0625,-39.0625,-29.78515625,-34.66796875,-40.52734375,-37.109375,-36.1328125,-44.921875,-41.9921875,-37.109375,-40.52734375,6.8359375,11.23046875,25.390625,17.578125,6.34765625,19.04296875,10.7421875,2.44140625,-9.27734375,-3.41796875,-0.48828125,-14.16015625
32,0,33.203125,26.85546875,16.11328125,9.765625,12.6953125,18.06640625,-0.48828125,0.48828125,16.6015625,10.25390625,4.39453125,-1.46484375,-56.15234375,-53.22265625,-66.40625,-48.33984375,-50.78125,-69.3359375,-67.87109375,-67.3828125,-58.10546875,-66.89453125,-71.77734375,-63.96484375,-35.15625,-34.66796875,-38.0859375,-43.45703125,-49.8046875,-47.8515625,-45.41015625,-47.36328125,-41.9921875,-46.38671875,-51.7578125,-50.29296875,-6.34765625,-17.578125,-28.3203125,-15.625,-9.27734375,-14.16015625,-26.3671875,-31.73828125,-15.625,-11.71875,-18.5546875,-21.97265625
33,0,3.41796875,11.23046875,8.7890625,0.9765625,-2.9296875,-1.953125,-7.8125,-1.46484375,2.9296875,24.90234375,50.78125,22.4609375,-67.3828125,-70.80078125,-62.5,-61.5234375,-68.84765625,-69.3359375,-67.87109375,-75.68359375,-69.3359375,-69.3359375,-74.70703125,-76.66015625,-52.734375,-46.38671875,-42.48046875,-43.9453125,-44.43359375,-53.22265625,-45.41015625,-32.71484375,-42.96875,-50.29296875,-29.296875,-16.6015625,-13.18359375,-9.27734375,-21.484375,-23.4375,-23.92578125,-30.2734375,-27.34375,-27.34375,-30.2734375,-16.6015625,11.23046875,-5.859375
34,0,-13.18359375,-12.20703125,1.953125,-6.8359375,-40.52734375,-48.828125,-38.57421875,-37.59765625,-49.8046875,-73.2421875,-70.80078125,-55.17578125,-66.89453125,-77.63671875,-103.02734375,-103.02734375,-114.74609375,-130.859375,-131.8359375,-132.8125,-149.90234375,-151.85546875,-131.8359375,-158.69140625,-24.90234375,-18.06640625,-14.16015625,-20.5078125,-14.6484375,2.9296875,4.8828125,9.27734375,21.97265625,13.18359375,10.7421875,13.671875,-33.203125,-36.62109375,-21.97265625,-16.11328125,-41.015625,-30.76171875,-12.20703125,-32.71484375,-37.59765625,-40.0390625,-53.22265625,-28.80859375
35,0,-47.8515625,-62.01171875,-62.5,-41.015625,-30.76171875,-27.34375,-24.90234375,-34.1796875,-29.296875,-23.92578125,-21.484375,-11.71875,-172.8515625,-148.4375,-159.1796875,-160.15625,-137.20703125,-141.11328125,-137.6953125,-124.51171875,-125.48828125,-110.83984375,-101.07421875,-110.3515625,20.01953125,39.0625,34.1796875,26.85546875,41.50390625,43.9453125,34.66796875,28.80859375,20.5078125,17.578125,24.4140625,20.5078125,-20.01953125,-37.59765625,-11.23046875,-6.8359375,-16.6015625,-5.37109375,-9.27734375,-10.25390625,-10.25390625,-9.765625,-13.671875,-14.16015625
36,0,-18.06640625,-17.08984375,-0.9765625,-1.953125,-6.8359375,-1.46484375,-4.39453125,-8.7890625,-6.34765625,-9.765625,-13.18359375,-8.30078125,-95.703125,-90.33203125,-109.375,-97.16796875,-86.42578125,-85.44921875,-86.9140625,-84.9609375,-86.42578125,-82.03125,-75.68359375,-84.47265625,2.9296875,-4.8828125,1.46484375,-0.48828125,-3.41796875,-3.41796875,-6.34765625,-2.9296875,5.37109375,-3.41796875,-11.71875,-9.765625,-15.625,-11.71875,-10.25390625,-10.25390625,-1.953125,-18.06640625,-26.85546875,-12.20703125,-14.16015625,-22.4609375,-26.3671875,-21.97265625
37,0,-11.71875,5.859375,14.16015625,-1.953125,10.7421875,-1.46484375,-14.16015625,-1.953125,15.13671875,1.953125,-5.37109375,5.37109375,-72.75390625,-71.77734375,-65.91796875,-55.17578125,-76.171875,-68.84765625,-64.94140625,-85.9375,-76.66015625,-76.171875,-77.63671875,-68.84765625,-30.2734375,-40.0390625,-30.2734375,-37.109375,-24.90234375,-5.37109375,-16.6015625,-19.53125,-19.04296875,-19.04296875,-20.01953125,-22.94921875,-18.06640625,-14.16015625,-6.8359375,-14.6484375,-5.859375,-22.4609375,-15.13671875,7.32421875,-11.71875,-10.7421875,-13.671875,-22.94921875
